true_index,Sales
620070,4470.91
620095,3941.6
620121,12384.06
620142,6080.92
620145,7134.54
620155,6700.82
620162,6544.58
620185,11820.21
620186,0.0
620223,0.0
620226,7435.0
620231,8676.64
620239,7635.2
620240,0.0
620245,8662.0
620254,6230.8
620257,7305.92
620261,4487.46
620273,4078.33
620277,0.0
620299,7670.42
620302,3726.3
620307,3709.14
620309,0.0
620310,12556.79
620320,7455.73
620329,5646.15
620337,3849.21
620341,3699.13
620353,8733.1
620370,0.0
620382,5640.1
620394,8523.2
620397,4655.0
620406,5750.57
620410,6939.5
620438,3752.2
620447,7028.16
620456,3970.89
620462,6363.4
620464,6877.4
620476,6453.9
620504,5675.71
620508,5897.69
620544,8505.7
620550,0.0
620555,0.0
620557,13649.2
620563,5581.76
620564,5559.6
620577,4696.15
620587,5216.69
620600,5261.15
620605,5653.85
620640,0.0
620656,8083.82
620659,3777.71
620660,6935.55
620665,3261.73
620675,7180.75
620718,7724.14
620729,4719.87
620730,7659.5
620731,3068.84
620735,5626.68
620736,8121.1
620748,7708.44
620763,12605.09
620769,4647.8
620770,7686.8
620773,5833.6
620794,7319.85
620809,5294.55
620813,11498.6
620815,8518.07
620826,8457.33
620827,0.0
620830,7779.8
620833,7538.57
620835,0.0
620845,0.0
620846,8242.85
620859,8015.77
620860,6788.2
620872,4331.7
620892,5504.85
620898,5038.13
620917,5149.87
620923,6794.8
620925,6253.4
620932,3898.47
620934,0.0
620943,10650.06
620949,8993.5
620961,0.0
620976,19381.18
620978,9383.91
620991,6376.58
620994,6202.0
620998,9438.2
621005,9242.36
621022,2760.11
621028,5640.36
621032,0.0
621041,8201.36
621063,9396.2
621068,0.0
621083,0.0
621101,11115.54
621111,0.0
621118,5031.42
621126,10094.43
621131,4002.59
621134,5220.82
621143,5110.88
621144,7505.9
621145,19290.7
621157,9306.47
621158,4543.33
621163,6282.18
621167,8581.18
621168,9218.58
621169,3742.67
621177,5550.6
621178,3485.0
621186,6067.33
621190,7669.73
621193,6059.92
621198,10026.79
621207,4077.73
621211,5734.38
621224,2871.92
621226,4937.5
621242,7338.18
621249,6746.73
621255,5944.62
621268,0.0
621293,4191.3
621301,5789.81
621307,8789.89
621314,3477.82
621318,5727.7
621330,4227.29
621337,5715.85
621338,5480.18
621341,5082.07
621349,0.0
621352,3773.4
621359,5980.56
621363,4271.19
621382,3224.53
621388,2699.11
621392,4359.33
621402,3846.36
621405,5848.75
621407,5291.19
621410,7139.33
621415,0.0
621425,5626.92
621449,10912.9
621458,5679.45
621465,6324.18
621474,0.0
621477,4074.1
621490,12127.68
621512,6972.0
621535,6707.64
621559,2703.92
621567,12893.68
621583,3465.06
621591,7205.07
621595,0.0
621596,5584.2
621606,4316.47
621612,7716.79
621615,8825.5
621619,20445.1
621631,4679.6
621638,6687.16
621643,6784.09
621646,0.0
621648,5043.21
621649,3445.07
621650,3403.19
621651,6035.83
621665,5905.83
621668,0.0
621673,5509.05
621674,0.0
621675,4400.0
621676,0.0
621717,7078.5
621720,8634.64
621721,4024.82
621722,0.0
621752,4171.9
621782,11827.67
621784,4956.75
621792,5399.1
621794,0.0
621807,4950.58
621808,5901.2
621819,11745.79
621832,0.0
621841,5498.7
621851,4364.2
621867,4503.84
621876,0.0
621885,5593.9
621891,6469.15
621894,7742.14
621921,8420.64
621930,22139.0
621950,0.0
621953,11530.62
621962,7593.33
621971,5685.4
621977,11543.09
621996,3671.87
622001,6413.86
622004,0.0
622007,0.0
622027,6257.83
622034,9071.4
622038,6314.5
622041,5541.38
622054,8562.21
622071,3543.82
622081,0.0
622082,10494.08
622099,6083.53
622105,6633.31
622109,0.0
622124,7262.28
622129,6696.25
622145,8787.09
622157,6518.07
622162,9964.43
622163,5457.5
622171,5126.83
622174,4483.73
622183,8816.36
622196,6425.73
622216,5920.76
622226,10633.0
622233,4463.11
622242,6631.42
622262,4364.22
622263,0.0
622266,8233.47
622271,12329.79
622282,7859.91
622286,0.0
622288,12256.83
622316,7795.72
622317,9378.58
622328,8158.73
622357,8229.8
622377,7847.27
622381,7362.88
622396,10192.1
622400,12117.21
622407,13010.0
622422,0.0
622423,10146.07
622424,3159.29
622428,0.0
622440,8780.88
622443,6919.65
622446,6018.84
622449,0.0
622458,6059.92
622478,7344.25
622490,6275.8
622495,8367.7
622500,7724.14
622503,4057.0
622516,5413.2
622518,7026.16
622539,18664.9
622542,2218.18
622546,3133.42
622559,4070.09
622560,10560.21
622561,10282.56
622564,8840.2
622567,4013.35
622587,3256.69
622610,7137.8
622614,12071.92
622672,2939.76
622683,7928.0
622692,7272.62
622733,0.0
622734,4687.54
622737,0.0
622740,7633.84
622769,6601.4
622771,5142.2
622772,5485.71
622777,5651.38
622799,0.0
622828,0.0
622859,0.0
622867,10086.62
622882,0.0
622886,5129.0
622890,4499.08
622893,6703.2
622904,6073.47
622945,6483.3
622967,20445.1
622985,5239.09
622986,2479.18
622995,4662.83
622996,3800.0
623005,7174.2
623007,9332.36
623013,7024.91
623016,4832.46
623020,5641.89
623032,5654.62
623043,0.0
623045,2544.42
623046,4716.72
623053,9846.95
623067,6032.27
623085,5412.57
623106,14434.08
623108,4751.45
623136,11162.45
623138,10298.3
623145,2309.3
623147,9627.06
623159,8278.0
623161,10337.0
623175,5885.8
623177,7138.54
623186,0.0
623198,9011.21
623227,4932.71
623228,0.0
623230,8129.25
623235,11633.68
623241,8433.5
623256,8402.2
623273,4245.8
623281,4013.4
623284,9328.72
623288,4374.75
623309,4398.64
623312,3998.93
623315,4956.75
623338,9271.5
623342,6328.41
623348,7838.83
623389,0.0
623402,5777.09
623407,6892.45
623418,6265.77
623425,9303.3
623428,6289.5
623433,4416.0
623436,15338.17
623446,5512.45
623452,4692.08
623463,5412.2
623465,2937.35
623506,0.0
623508,7374.14
623510,11095.2
623511,6808.6
623534,5071.1
623542,6957.0
623568,5706.67
623569,7470.4
623583,7706.0
623590,6845.7
623595,7478.0
623597,4398.64
623599,5121.18
623616,2625.1
623624,5155.82
623665,9370.08
623689,9177.92
623707,6121.84
623721,9053.15
623730,6291.92
623762,5460.92
623780,8366.31
623803,0.0
623807,3717.1
623820,0.0
623826,6845.7
623837,0.0
623846,4950.0
623848,7911.8
623865,9314.64
623869,11179.8
623892,4893.86
623893,2379.82
623904,5404.67
623921,5339.15
623965,0.0
623977,9604.32
624027,14535.0
624030,6912.84
624043,14762.18
624068,7387.0
624069,4521.82
624072,4855.82
624080,5022.45
624085,7646.67
624098,2001.1
624103,10925.0
624112,10543.5
624114,9812.8
624118,11663.92
624125,6717.53
624129,6649.3
624130,6301.11
624135,0.0
624150,6164.21
624159,4738.5
624163,3692.9
624173,16233.0
624210,7178.44
624217,5776.42
624232,9905.85
624252,3538.2
624255,8106.6
624303,0.0
624307,8675.32
624310,8172.45
624321,12898.0
624334,4438.62
624335,14568.35
624336,0.0
624338,6342.7
624341,5452.6
624344,6989.2
624350,8085.27
624354,3814.64
624356,11899.2
624377,3217.58
624378,4164.17
624397,0.0
624408,5750.06
624409,4586.0
624413,6136.67
624421,6380.06
624422,2479.18
624423,4356.38
624426,8675.21
624439,0.0
624453,5077.9
624458,5360.0
624478,4585.7
624498,7826.09
624500,0.0
624503,16718.29
624511,2967.33
624528,7809.55
624530,6787.85
624542,0.0
624549,4286.15
624559,6749.47
624561,4884.4
624567,5405.89
624575,7089.4
624583,4659.75
624589,7578.0
624593,0.0
624595,5096.2
624609,15505.0
624611,6340.91
624612,5050.4
624622,8134.0
624626,0.0
624647,0.0
624648,8475.3
624652,8239.36
624680,10935.8
624693,8237.88
624694,5266.4
624708,5623.33
624718,4787.43
624731,3724.42
624735,11479.54
624766,7727.0
624781,3937.82
624788,0.0
624789,5894.18
624792,10071.1
624811,7524.1
624820,9726.33
624827,0.0
624831,2732.73
624849,9935.38
624855,4179.21
624888,11373.6
624901,0.0
624905,9404.0
624906,8964.21
624908,0.0
624915,6051.8
624918,10273.0
624931,8974.24
624936,3922.0
624937,8672.19
624949,3553.3
624953,6206.64
624955,0.0
624961,6131.17
624962,0.0
624965,9289.58
624971,5511.53
624977,5897.67
624982,10076.64
624985,7655.6
625002,7028.7
625018,4836.85
625031,6852.38
625040,0.0
625069,9226.14
625078,0.0
625091,10639.12
625097,8794.42
625103,10123.6
625114,8241.27
625116,0.0
625126,12704.2
625132,9764.67
625152,7155.26
625155,0.0
625170,0.0
625189,6565.93
625190,4265.73
625193,2678.9
625194,8353.75
625205,7354.58
625209,8664.53
625219,4591.77
625222,15805.73
625226,18503.23
625232,17981.56
625233,11188.73
625242,5281.29
625244,0.0
625245,7907.38
625249,5911.0
625251,10678.07
625261,6882.4
625263,0.0
625267,5347.9
625270,7016.75
625272,5655.47
625283,6567.19
625309,13082.08
625315,3605.6
625318,8989.2
625324,0.0
625327,3952.09
625339,8409.07
625345,5811.5
625348,3224.46
625350,7815.0
625372,7869.61
625390,0.0
625398,3465.83
625401,0.0
625410,7271.8
625419,4972.54
625434,7026.4
625435,11408.2
625436,4920.43
625444,3819.36
625451,5119.5
625500,4202.88
625509,11361.64
625517,0.0
625525,3580.12
625539,4496.2
625554,8916.8
625575,12566.33
625588,7474.62
625590,8716.11
625592,0.0
625605,0.0
625610,4656.6
625619,5678.4
625622,3866.4
625633,2060.18
625637,9582.88
625641,6839.21
625644,8655.7
625649,21109.62
625653,0.0
625678,9590.73
625683,7536.0
625697,4286.06
625699,4813.46
625703,7179.2
625704,0.0
625705,5034.8
625712,9234.05
625726,4048.0
625730,3874.36
625735,4719.1
625764,6599.6
625765,0.0
625784,3079.31
625786,0.0
625794,4307.29
625816,8610.62
625830,0.0
625839,2658.4
625846,8342.71
625847,2170.33
625864,0.0
625865,0.0
625870,6122.42
625872,6316.83
625882,0.0
625883,1210.82
625885,0.0
625887,6839.5
625889,7489.46
625894,8140.75
625930,0.0
625931,8429.73
625939,0.0
625940,10002.0
625947,5683.67
625977,4307.87
625986,4324.1
626023,5865.43
626027,6789.32
626033,12278.33
626040,0.0
626052,10050.44
626059,9128.8
626060,6768.9
626073,6942.23
626077,4800.6
626086,5543.05
626097,4556.83
626100,8389.71
626102,3196.59
626112,5514.7
626122,4710.22
626123,0.0
626136,3302.21
626137,0.0
626138,4056.22
626142,5217.75
626150,6364.07
626155,4023.1
626156,12769.86
626176,8135.92
626188,10025.47
626196,5048.5
626199,4603.3
626201,5261.38
626208,16414.19
626222,0.0
626228,8715.13
626231,3298.5
626266,5592.42
626276,11911.94
626281,11275.4
626296,9772.27
626308,9831.32
626311,5966.18
626337,9523.2
626354,0.0
626360,5264.36
626372,0.0
626380,8337.58
626381,7111.1
626386,6251.62
626392,6430.4
626395,6356.64
626399,7860.5
626402,7863.29
626409,0.0
626453,5807.5
626456,5685.15
626459,6680.0
626475,12097.5
626502,7134.91
626520,0.0
626538,10833.85
626543,5913.7
626545,4565.91
626555,5101.86
626562,8353.06
626567,8476.89
626573,0.0
626584,5543.05
626601,0.0
626606,0.0
626612,6226.0
626616,7356.27
626621,8793.58
626633,2788.61
626666,6416.18
626669,9037.07
626673,5414.2
626696,4323.84
626703,8352.33
626715,7125.36
626727,7685.0
626765,20772.27
626776,0.0
626793,4175.71
626795,9555.15
626804,0.0
626811,6021.82
626834,13356.1
626844,9964.0
626852,0.0
626860,2422.57
626864,6664.55
626874,0.0
626877,0.0
626883,7059.81
626891,0.0
626907,3382.64
626919,5784.3
626930,0.0
626940,9437.64
626953,0.0
626956,5488.1
626965,4254.3
626973,0.0
626978,6123.63
626988,0.0
626991,10117.23
626996,5692.8
626997,11760.64
627013,6438.8
627019,0.0
627026,9986.89
627035,7955.29
627038,3877.59
627042,5969.83
627049,5416.56
627066,7959.27
627083,5101.7
627086,5120.25
627100,6039.9
627104,8083.06
627106,4952.27
627113,8903.8
627115,7205.64
627120,6455.8
627126,4142.33
627147,8363.08
627156,6397.29
627157,3498.37
627158,0.0
627159,7148.36
627161,5642.58
627164,9173.46
627169,13111.9
627177,3603.64
627209,11141.2
627215,9045.07
627216,5058.18
627234,6080.46
627236,7161.0
627260,8771.27
627273,6374.53
627281,8665.0
627291,5772.4
627292,9026.94
627296,8848.3
627301,5552.82
627308,3635.54
627323,8380.45
627329,0.0
627347,7819.5
627371,6675.42
627399,8073.67
627417,6596.11
627420,5133.64
627423,8138.92
627454,8703.1
627469,10431.92
627480,7766.74
627497,5310.82
627500,4706.44
627515,5242.62
627521,5239.9
627534,6327.58
627535,3773.0
627538,11672.94
627540,10606.59
627545,0.0
627551,3581.43
627571,8427.63
627583,3293.11
627592,9443.5
627594,8875.12
627605,5066.89
627623,6895.17
627634,13928.39
627647,10079.09
627649,10551.25
627654,11123.69
627657,6929.0
627661,4336.85
627667,6380.55
627672,6932.9
627687,9073.9
627719,3901.25
627723,0.0
627748,10319.76
627760,4465.5
627765,9665.14
627773,8142.36
627774,8313.64
627776,7277.56
627793,6499.6
627796,4029.55
627813,5129.5
627817,0.0
627825,6476.18
627828,3946.73
627840,4758.18
627878,6697.38
627880,5446.64
627882,3908.86
627883,3922.82
627884,5143.62
627889,0.0
627912,6746.6
627918,0.0
627922,4861.67
627930,7405.54
627934,12895.6
627947,9573.0
627951,23104.88
627956,3432.17
627971,4665.29
627973,7570.13
627982,4611.73
627994,2821.46
627998,7033.55
628000,4843.32
628002,4336.85
628015,7001.53
628018,13250.5
628028,4321.67
628080,5084.6
628082,5432.7
628094,11604.82
628099,4164.14
628110,4048.0
628114,5387.5
628116,14899.3
628119,5405.0
628120,4789.42
628124,9413.0
628125,7021.53
628129,0.0
628141,6451.55
628149,3509.14
628168,3243.0
628177,5047.23
628186,5830.45
628216,0.0
628241,8777.71
628245,0.0
628256,5652.0
628302,4699.08
628315,5503.92
628318,5946.4
628323,5583.53
628340,5076.6
628343,11338.13
628346,7936.73
628355,9214.0
628363,7714.29
628388,0.0
628405,0.0
628412,0.0
628422,7620.64
628430,0.0
628437,5314.0
628440,0.0
628442,5986.64
628445,14944.92
628447,5147.36
628456,3874.3
628462,8633.67
628474,4920.28
628479,6381.73
628488,3927.77
628503,6046.83
628508,6751.27
628519,4079.84
628526,4971.2
628536,6881.6
628544,6345.11
628548,6483.5
628552,6106.58
628565,5563.73
628567,6400.5
628573,5147.38
628598,7044.45
628608,4099.9
628616,3768.46
628622,8971.8
628635,4642.11
628643,0.0
628644,9852.0
628648,0.0
628650,5421.33
628658,14225.6
628669,4779.17
628686,11361.64
628708,4277.91
628736,7398.3
628749,5636.0
628753,14438.69
628756,3512.38
628766,0.0
628769,0.0
628772,12893.68
628775,4842.08
628779,0.0
628780,0.0
628788,4442.79
628793,5391.0
628840,5676.94
628850,3652.2
628852,5250.4
628867,12546.47
628877,4549.45
628882,5496.11
628894,5315.78
628899,5677.17
628905,5395.7
628919,5689.6
628941,8923.45
628943,7648.4
628945,4513.5
628948,5017.27
628966,6610.45
628978,0.0
628979,0.0
629002,6714.18
629006,4248.95
629012,6299.6
629021,6152.38
629036,3921.1
629039,14177.18
629041,0.0
629047,5440.29
629049,6929.0
629057,8925.83
629059,8702.0
629068,4227.72
629078,3743.69
629100,10705.75
629103,8612.0
629133,7350.85
629140,0.0
629144,8663.92
629146,8399.1
629154,5717.5
629157,0.0
629200,5381.64
629211,2061.33
629227,14827.5
629233,10095.42
629241,7664.76
629246,5807.5
629253,14534.89
629263,5329.38
629271,8314.29
629284,6439.15
629295,6204.27
629298,10774.2
629310,8962.36
629327,4186.5
629329,0.0
629343,5868.33
629390,6814.42
629399,0.0
629400,6829.92
629401,6260.35
629403,3894.8
629404,8941.7
629408,7208.0
629418,4271.4
629465,6708.15
629468,4946.36
629486,5081.94
629499,0.0
629503,8607.92
629504,0.0
629518,3139.62
629533,5639.36
629534,9437.47
629537,6804.6
629546,7529.12
629550,7747.9
629581,0.0
629585,8012.2
629600,3434.0
629608,7673.47
629615,0.0
629619,1830.44
629622,0.0
629627,0.0
629630,9552.0
629638,17773.84
629641,0.0
629666,6338.8
629670,3637.12
629678,5395.53
629700,5373.5
629702,5213.5
629706,4310.33
629714,7398.3
629729,0.0
629743,6685.14
629745,12213.27
629749,8693.74
629753,4105.8
629756,4851.71
629766,0.0
629780,0.0
629790,3711.8
629826,4657.53
629847,0.0
629862,5643.0
629895,5983.1
629905,12859.91
629941,7871.65
629942,8083.47
629943,0.0
629945,8970.7
629948,7016.88
629952,4950.45
629967,10380.88
629981,4785.59
629982,6618.27
629994,0.0
630003,5959.94
630006,0.0
630007,4692.08
630014,9350.17
630018,0.0
630085,5064.5
630100,9575.67
630104,10669.47
630106,3378.27
630113,13774.77
630116,5937.64
630124,0.0
630128,8275.29
630194,6426.4
630213,5633.21
630245,3344.2
630247,0.0
630251,7924.5
630254,0.0
630262,5873.53
630279,8370.82
630286,4769.12
630288,6005.57
630296,9458.88
630309,4517.36
630339,7058.24
630342,7572.86
630354,5780.79
630355,14887.05
630373,0.0
630375,3199.58
630381,15834.53
630382,7477.4
630383,9575.67
630388,0.0
630392,4628.17
630393,4114.7
630407,6153.79
630415,6063.36
630429,0.0
630430,7027.3
630437,6469.6
630438,3486.6
630454,0.0
630461,0.0
630466,6743.8
630474,7324.5
630493,9385.74
630511,6682.27
630522,3029.6
630530,8867.69
630543,3477.92
630545,0.0
630562,0.0
630564,4570.14
630571,6882.0
630623,5661.45
630639,5923.16
630679,6956.35
630688,5600.77
630690,6989.94
630696,5511.5
630713,8000.0
630727,8976.2
630730,6727.6
630748,0.0
630752,4036.64
630754,2887.43
630758,6778.58
630781,0.0
630788,7260.4
630819,9235.25
630827,8782.13
630862,7542.56
630867,8998.85
630868,5887.27
630869,6366.19
630872,0.0
630879,5043.21
630892,9060.19
630894,4667.73
630899,0.0
630905,5477.36
630915,7135.0
630926,0.0
630930,3908.27
630933,2522.89
630943,5795.42
630944,0.0
630996,16305.0
631003,7339.07
631005,6875.32
631007,8813.81
631013,5219.55
631017,12605.09
631023,5412.25
631029,8363.08
631066,6011.89
631071,0.0
631078,6369.35
631079,0.0
631084,10849.0
631086,6391.06
631088,6181.38
631110,6930.77
631111,5742.65
631120,7046.92
631130,0.0
631141,9231.17
631149,9186.0
631158,7086.74
631174,7433.5
631176,7007.0
631180,7757.43
631185,4501.41
631193,9510.43
631214,8719.6
631221,5792.5
631223,7049.0
631226,8190.83
631258,6650.94
631271,13435.3
631274,12570.43
631282,6402.89
631286,9023.67
631302,6888.0
631306,4617.0
631320,9026.82
631341,8468.15
631343,0.0
631359,9289.58
631371,4078.64
631375,0.0
631394,0.0
631406,5980.44
631414,6624.0
631433,6210.23
631445,0.0
631453,7414.67
631465,8905.83
631466,8155.73
631470,8534.0
631476,6220.62
631481,12487.3
631487,0.0
631500,6639.46
631512,6399.36
631527,3976.13
631529,11481.05
631541,11106.1
631542,11966.1
631547,4867.1
631552,6487.63
631564,0.0
631569,4279.5
631581,6457.46
631589,5427.07
631595,6920.12
631616,6701.3
631621,5172.93
631627,0.0
631636,12077.41
631637,7246.85
631648,0.0
631650,7649.2
631658,0.0
631670,6625.77
631678,6663.88
631682,5427.05
631686,7019.71
631702,13296.5
631712,0.0
631723,4420.0
631729,5393.81
631730,2899.2
631737,8189.18
631762,7001.4
631769,4374.35
631773,12766.8
631782,3970.25
631785,8182.67
631787,6070.21
631800,4975.3
631817,6806.08
631827,7396.33
631828,11879.92
631829,7026.86
631832,0.0
631838,0.0
631854,9615.8
631867,5861.08
631869,6163.6
631896,1301.23
631908,9198.27
631915,4503.9
631916,9438.2
631918,10890.36
631920,6047.8
631941,8467.6
631945,2611.94
631949,12007.06
631955,2525.27
631975,0.0
631992,9667.1
632011,2869.6
632018,4958.69
632020,9327.91
632040,0.0
632042,4037.19
632044,0.0
632069,8672.0
632071,3660.78
632075,6734.0
632077,0.0
632096,6793.54
632098,4523.5
632099,0.0
632103,5016.77
632105,0.0
632127,4153.31
632140,9517.82
632141,3474.15
632142,7565.56
632143,6316.5
632152,0.0
632176,5394.67
632210,10905.55
632214,3180.0
632219,10866.5
632250,8589.33
632255,3867.95
632257,6617.06
632258,7789.74
632269,3982.62
632292,3918.79
632298,5179.9
632299,5509.4
632301,0.0
632304,0.0
632344,0.0
632351,5479.53
632359,8956.41
632371,6244.6
632380,9935.38
632383,6883.4
632410,6699.67
632411,15145.08
632424,6660.74
632436,5114.6
632438,10585.86
632449,6324.18
632457,6725.5
632474,5651.33
632487,6475.62
632493,9021.64
632498,5767.36
632510,4229.25
632520,9510.62
632521,3871.22
632546,9027.62
632560,7428.5
632572,3942.94
632576,6895.73
632584,6162.06
632585,6617.56
632587,7481.61
632590,4371.73
632598,6806.2
632601,0.0
632610,4391.12
632627,8696.7
632638,0.0
632657,4892.53
632687,12463.17
632710,0.0
632723,0.0
632744,0.0
632785,4046.81
632796,0.0
632801,4257.27
632816,6372.67
632822,9012.93
632824,8794.33
632829,5937.21
632834,2441.15
632857,0.0
632858,8301.38
632859,5466.44
632864,6197.33
632872,13052.4
632878,5941.76
632882,10120.79
632930,6086.0
632939,6806.64
632940,6909.6
632948,7448.0
632960,20772.27
632965,13817.2
632968,6614.06
632969,0.0
632971,6244.21
632990,8163.22
633010,0.0
633012,4298.14
633015,7644.05
633019,3083.75
633032,4113.0
633053,7210.92
633059,0.0
633062,5477.16
633079,4989.4
633085,4132.4
633095,5056.82
633107,4670.15
633111,3668.08
633122,2962.13
633145,4462.27
633152,9970.21
633167,6823.85
633171,5782.36
633187,11297.27
633188,18614.9
633194,3343.75
633197,6299.67
633207,6773.0
633209,0.0
633231,8959.27
633235,4101.75
633243,4600.08
633247,5661.45
633257,4724.71
633260,7716.1
633285,7303.0
633291,4397.0
633293,8738.17
633309,5948.7
633319,8275.7
633325,0.0
633333,4686.38
633335,6583.2
633346,2792.93
633350,4578.23
633387,6681.67
633397,6051.25
633400,0.0
633409,5542.0
633410,0.0
633416,7259.1
633420,3322.75
633428,0.0
633431,0.0
633432,5037.64
633437,7707.92
633453,7330.83
633469,7118.64
633477,10263.82
633482,5989.6
633496,5054.64
633497,12446.25
633502,6526.0
633503,6690.09
633506,6658.0
633508,6914.33
633518,0.0
633523,5938.73
633525,5257.3
633530,12650.92
633555,0.0
633557,0.0
633564,4828.54
633577,6654.93
633596,0.0
633598,6839.21
633616,5256.07
633618,3468.8
633627,5393.6
633635,4405.7
633647,0.0
633656,5186.67
633666,7146.4
633676,4570.62
633691,12007.06
633709,11230.29
633724,0.0
633725,6021.18
633739,0.0
633749,0.0
633768,0.0
633774,6867.94
633775,5625.73
633782,8218.72
633783,5415.46
633786,2917.7
633792,9636.67
633795,7582.55
633798,10379.78
633827,10549.25
633833,0.0
633835,6412.5
633839,4759.3
633842,10868.12
633848,3922.4
633851,7186.64
633857,4222.38
633860,7229.6
633869,9365.82
633886,8366.33
633892,4425.19
633895,0.0
633896,5237.44
633899,12605.09
633904,4819.0
633906,3248.0
633907,8130.46
633910,4081.73
633929,9647.43
633932,5381.64
633935,4438.5
633939,5538.58
633949,5533.11
633951,8845.69
634000,9384.79
634018,4694.09
634028,12292.17
634039,5891.07
634046,5560.36
634075,4172.85
634076,5473.87
634078,4843.32
634088,4768.95
634092,4971.73
634108,0.0
634114,0.0
634125,3846.78
634135,0.0
634137,8531.2
634138,5000.62
634147,9722.64
634163,3203.5
634169,0.0
634179,0.0
634191,8865.94
634193,0.0
634197,2468.47
634199,5200.08
634207,7772.5
634211,7628.68
634251,7081.58
634258,6340.8
634264,6848.89
634265,4347.7
634268,5121.18
634276,0.0
634318,10125.64
634347,11737.0
634358,4318.79
634367,0.0
634368,5612.82
634370,15223.1
634388,6041.3
634397,5582.31
634401,7954.55
634404,10182.36
634412,4298.12
634430,0.0
634435,7445.58
634442,4524.0
634443,0.0
634454,4767.71
634467,6732.8
634469,5073.83
634478,5379.6
634483,6212.83
634484,13548.44
634491,3124.2
634511,6702.36
634517,0.0
634524,10230.58
634557,6397.88
634577,2424.39
634584,9085.08
634596,6541.78
634621,3974.5
634624,5755.2
634632,17791.53
634634,5752.62
634636,7195.19
634639,2312.0
634640,2654.31
634642,11688.33
634645,5373.33
634669,4735.64
634680,3978.0
634681,8345.89
634685,5642.58
634702,4870.1
634703,0.0
634709,5748.88
634710,10594.33
634751,2675.53
634752,0.0
634755,0.0
634770,4409.24
634779,7130.17
634794,5142.2
634800,5933.8
634806,0.0
634815,0.0
634820,5053.5
634821,5583.73
634823,5136.53
634824,3391.0
634842,6414.05
634845,5442.53
634848,8234.43
634864,17171.92
634884,5250.32
634889,13414.58
634920,0.0
634935,6775.27
634938,2943.65
634944,8864.68
634955,9838.2
634958,0.0
634960,5387.5
634974,10033.75
635007,11884.55
635020,4501.23
635023,5677.07
635041,4291.0
635047,4594.79
635051,7435.0
635052,5313.5
635060,3224.53
635062,5794.0
635083,8635.0
635087,3273.0
635097,0.0
635099,9671.27
635116,7272.62
635136,4410.16
635152,7659.27
635166,2899.6
635180,0.0
635185,15710.42
635189,4160.83
635197,6216.27
635200,12652.18
635220,9957.58
635224,0.0
635227,7619.5
635238,5969.79
635256,7265.73
635261,6504.91
635267,4620.31
635270,3522.1
635283,5145.47
635299,6340.15
635315,3919.8
635321,0.0
635327,0.0
635341,6514.5
635346,5809.42
635353,14826.7
635377,5733.62
635378,5608.33
635383,0.0
635388,5157.08
635407,6152.9
635432,6714.0
635439,0.0
635445,4802.79
635466,0.0
635468,8480.25
635487,10612.93
635498,7561.55
635520,4559.23
635521,3348.4
635536,13891.4
635543,0.0
635544,7670.42
635568,4642.25
635579,5765.72
635609,11078.56
635627,7161.0
635630,8132.36
635653,14876.55
635655,6246.91
635668,6838.1
635672,8427.63
635677,7442.7
635682,5696.47
635690,0.0
635692,6791.29
635695,2395.9
635705,6593.92
635710,8622.5
635718,19538.07
635733,6146.47
635744,8894.7
635747,4101.16
635763,5587.92
635777,4665.7
635786,12487.3
635795,6261.8
635796,6375.69
635798,5901.2
635799,4940.31
635802,13107.2
635809,19681.18
635811,4647.0
635825,5583.53
635832,6932.07
635840,0.0
635846,0.0
635847,5478.91
635868,4616.4
635872,0.0
635878,6623.76
635883,6095.8
635895,4036.33
635904,0.0
635908,8071.93
635910,9107.2
635922,3106.6
635927,9883.28
635933,6804.3
635939,6142.35
635949,2791.29
635968,10799.83
635969,11406.42
635973,7566.67
635977,5814.4
635983,6483.1
635986,3383.4
635998,6730.36
636009,7309.4
636010,7035.18
636019,8850.82
636024,9877.76
636027,7276.7
636034,6277.9
636036,7874.67
636051,5348.0
636058,6078.0
636066,4348.75
636081,7930.2
636085,7558.7
636088,5668.4
636090,7817.6
636092,4442.79
636103,14107.55
636112,15589.91
636116,5779.86
636125,5158.0
636126,0.0
636128,0.0
636143,4181.3
636146,7548.64
636155,0.0
636170,6506.27
636171,8740.0
636177,5247.9
636180,5380.07
636181,1540.0
636184,0.0
636259,3224.46
636274,0.0
636304,0.0
636326,14625.55
636331,7988.95
636351,10894.5
636361,0.0
636368,0.0
636381,3781.64
636385,6541.78
636404,5689.69
636412,7230.27
636423,7759.33
636431,7045.9
636434,9095.69
636435,7128.17
636446,5501.23
636449,7743.17
636456,6823.4
636458,4801.5
636478,20151.53
636484,6321.9
636485,4890.82
636486,3511.76
636514,0.0
636525,29461.67
636536,7235.38
636542,3602.87
636550,10741.08
636556,6356.94
636559,3122.71
636567,7140.18
636570,4014.58
636572,6232.38
636575,0.0
636585,10331.92
636591,0.0
636604,3848.81
636628,4619.07
636630,7954.47
636641,10741.08
636644,8026.17
636686,0.0
636699,8328.0
636720,0.0
636736,7412.5
636756,3948.88
636760,5001.44
636764,4037.56
636766,10378.83
636768,0.0
636770,6403.55
636771,12125.89
636786,0.0
636798,4322.77
636801,6595.2
636802,0.0
636820,7779.8
636824,14009.11
636826,7283.53
636856,0.0
636876,2205.09
636878,9403.18
636883,4756.08
636890,5576.47
